0.000000,-11.057260
0.000000,-11.057260
0.000000,-11.057260
0.000000,-11.057260
0.000000,-11.057260
1.000000,-15.110837
1.000000,-15.110837
1.000000,-15.110837
1.000000,-15.110837
1.000000,-15.110837
2.000000,-12.671626
2.000000,-12.671626
2.000000,-12.671626
2.000000,-12.671626
2.000000,-12.671626
3.000000,-17.926675
3.000000,-17.926675
3.000000,-17.926675
3.000000,-17.926675
3.000000,-17.926675
4.000000,8.798053
4.000000,8.798053
4.000000,8.798053
4.000000,8.798053
4.000000,8.798053
5.000000,9.428165
5.000000,9.428165
5.000000,9.428165
5.000000,9.428165
5.000000,9.428165
6.000000,-12.534084
6.000000,-12.534084
6.000000,-12.534084
6.000000,-12.534084
6.000000,-12.534084
7.000000,14.432596
7.000000,14.432596
7.000000,14.432596
7.000000,14.432596
7.000000,14.432596
8.000000,-15.689902
8.000000,-15.689902
8.000000,-15.689902
8.000000,-15.689902
8.000000,-15.689902
9.000000,-6.403369
9.000000,-6.403369
9.000000,-6.403369
9.000000,-6.403369
9.000000,-6.403369
