30.000000,87.101839,23.153954
0.000000,35.431768,-4.958098
1.000000,42.298513,-0.681569
2.000000,56.752951,6.952057
3.000000,71.128513,14.788823
4.000000,63.852185,17.481503
5.000000,78.514715,17.485245
6.000000,78.530458,27.208703
7.000000,78.524124,32.947156
8.000000,71.249083,31.543339
9.000000,78.566218,32.924794
10.000000,86.185799,33.728265
11.000000,78.367005,31.629308
12.000000,78.549766,37.043504
13.000000,85.780087,35.671472
14.000000,85.996452,36.657378
15.000000,85.996452,37.085887
16.000000,78.546516,36.414955
17.000000,86.092820,40.306429
18.000000,86.474827,40.754359
19.000000,86.041256,40.560203
20.000000,86.378494,40.439915
21.000000,86.474827,42.166088
22.000000,86.053155,41.336217
23.000000,78.607132,40.941865
24.000000,86.330323,43.574940
25.000000,86.378494,45.535384
26.000000,86.330323,46.076316
27.000000,86.378494,44.739134
28.000000,86.474827,44.654491
29.000000,86.426662,47.678802
30.000000,86.486722,45.168846
0.000000,35.431768,-3.244122
1.000000,49.215306,-4.055683
2.000000,63.049584,0.254393
3.000000,70.961108,5.710862
4.000000,67.298824,11.004727
5.000000,63.154696,12.987432
6.000000,70.837395,12.410862
7.000000,56.169728,10.050317
8.000000,70.672841,14.589192
9.000000,55.854257,14.029270
10.000000,87.458168,19.430594
11.000000,70.935900,15.633809
12.000000,78.177746,11.487041
13.000000,69.504186,16.625652
14.000000,78.201950,14.852285
15.000000,84.149333,20.043892
16.000000,77.778768,17.659249
17.000000,70.076316,16.451562
18.000000,77.557332,20.801590
19.000000,84.654482,21.478580
20.000000,84.592779,22.795333
21.000000,70.643799,22.290844
22.000000,85.121782,22.384948
23.000000,87.306154,23.522216
24.000000,85.073771,19.908684
25.000000,73.180797,19.637549
26.000000,85.055703,21.125010
27.000000,85.253299,23.904077
28.000000,70.991482,22.480865
29.000000,86.729001,22.956299
30.000000,84.859490,21.901691
0.000000,35.431768,-5.365289
1.000000,52.694759,-1.989050
2.000000,55.940397,2.531688
3.000000,42.916151,2.789818
4.000000,51.861768,3.247358
5.000000,62.992516,1.096669
6.000000,67.194670,2.966678
7.000000,63.000183,11.218238
8.000000,77.281934,17.016842
9.000000,67.267692,14.963651
10.000000,70.322591,11.055260
11.000000,63.288592,14.048622
12.000000,85.379647,15.723141
13.000000,77.797747,13.957478
14.000000,77.570780,10.837807
15.000000,77.391056,15.574709
16.000000,77.473281,16.269359
17.000000,85.038664,12.775536
18.000000,85.610655,13.854834
19.000000,85.548314,26.135782
20.000000,73.642857,22.389430
21.000000,69.997869,22.108608
22.000000,85.370203,27.082388
23.000000,85.631947,27.366260
24.000000,77.601759,22.382635
25.000000,84.149892,24.917401
26.000000,77.474927,27.044048
27.000000,77.252355,24.908379
28.000000,70.667128,23.991861
29.000000,85.722002,27.432985
30.000000,85.627617,23.515536
0.000000,55.787989,-3.958012
1.000000,35.297955,-4.611882
