0.000000,66.044163,0.382740
1.000000,87.139358,2.402974
2.000000,87.402264,24.872857
3.000000,87.259358,34.518005
4.000000,88.232892,22.603903
5.000000,89.908142,36.077315
6.000000,89.623266,45.548861
7.000000,89.215505,48.102224
8.000000,88.999688,41.114764
9.000000,90.083414,44.178960
10.000000,89.246611,47.704410
11.000000,90.501683,43.372836
12.000000,90.872890,48.790388
13.000000,89.912890,45.818416
14.000000,89.183414,43.759951
15.000000,90.923414,50.375746
16.000000,89.537040,51.491197
17.000000,89.923266,53.698249
18.000000,89.068142,53.618862
19.000000,89.563266,54.884045
20.000000,89.912890,52.205621
21.000000,89.863266,58.432958
22.000000,89.699827,55.383065
23.000000,91.347729,64.971928
24.000000,90.272892,54.548408
25.000000,89.909573,58.043134
26.000000,90.446695,52.051293
27.000000,90.696168,58.715616
28.000000,91.106695,60.716008
29.000000,91.168354,54.299517
30.000000,89.432890,60.728754
0.000000,86.732890,2.089664
1.000000,86.899358,7.520547
2.000000,89.281880,26.741737
3.000000,89.663414,26.695978
4.000000,89.283229,28.124578
5.000000,88.984722,17.012100
6.000000,87.276218,20.697652
7.000000,87.690571,30.408417
8.000000,89.166794,32.537447
9.000000,89.403229,29.069252
10.000000,89.586794,28.557505
11.000000,89.056695,28.719741
12.000000,89.163229,29.648178
13.000000,89.283229,37.257802
14.000000,89.666695,37.703468
15.000000,89.051732,35.130896
16.000000,89.163229,34.797809
17.000000,89.283229,40.685705
18.000000,89.171732,34.878275
19.000000,89.056695,33.889991
20.000000,89.426695,37.500970
21.000000,88.892892,35.233970
22.000000,89.061683,37.495935
23.000000,89.236695,42.663234
24.000000,89.403229,43.450752
25.000000,89.893561,45.250443
26.000000,89.534024,37.349543
27.000000,89.536695,41.785219
28.000000,89.812124,35.464016
29.000000,89.833561,40.606694
30.000000,89.876990,34.958072
0.000000,75.276415,0.820280
1.000000,89.121683,3.644878
2.000000,88.952892,27.236440
3.000000,89.006611,29.963280
4.000000,89.368142,31.759982
5.000000,87.692828,36.499737
6.000000,89.186611,47.171319
7.000000,89.171732,42.660261
8.000000,89.051732,41.176746
9.000000,88.983229,45.784372
10.000000,89.061683,50.047359
11.000000,89.192892,54.284135
12.000000,88.892892,49.329719
13.000000,89.366611,50.344290
14.000000,90.583266,50.849328
15.000000,88.242547,29.551935
16.000000,89.221880,34.817787
17.000000,89.283229,42.333059
18.000000,90.096796,40.558913
19.000000,90.235505,38.929436
20.000000,90.031733,41.579266
21.000000,89.684258,37.370698
22.000000,90.026611,48.685067
23.000000,90.583266,43.316102
24.000000,89.854253,41.240430
25.000000,90.216393,40.651018
26.000000,89.022547,40.637905
27.000000,89.702160,41.793524
28.000000,90.031733,41.007438
29.000000,89.959688,39.554675
30.000000,90.110607,42.124830
0.000000,75.597323,1.485605
1.000000,74.996113,3.306085
2.000000,85.351679,9.340346
3.000000,87.259358,23.976358
4.000000,89.361683,37.519602
5.000000,88.939688,40.958900
6.000000,89.296695,32.337263
7.000000,89.596695,29.495144
8.000000,89.599688,39.677871
9.000000,89.786285,36.940007
10.000000,89.376796,32.961053
11.000000,89.536695,36.146450
12.000000,90.331733,43.241174
13.000000,89.281880,42.430905
14.000000,88.891733,37.465090
15.000000,89.419688,38.039428
16.000000,89.779688,40.964018
17.000000,89.283229,39.430449
18.000000,88.683246,43.070233
19.000000,90.426794,46.520053
20.000000,89.546611,49.223629
21.000000,88.086190,43.506292
22.000000,90.323558,51.056119
23.000000,89.492892,46.595031
24.000000,90.163266,54.620810
25.000000,90.863558,54.038641
26.000000,90.243229,44.289687
27.000000,89.599688,50.279386
28.000000,89.966611,50.240209
29.000000,89.786611,47.063180
30.000000,90.632828,53.028734
0.000000,66.081106,0.638583
1.000000,84.932892,5.044540
2.000000,88.588559,27.697821
3.000000,88.478539,41.914678
4.000000,88.588142,31.199723
5.000000,89.463229,25.601784
6.000000,89.390607,48.674780
7.000000,88.273573,49.836952
8.000000,89.366611,56.815312
9.000000,89.246611,50.053787
10.000000,90.326611,57.080531
11.000000,88.871732,58.245354
12.000000,89.314000,51.436511
13.000000,89.657040,57.279131
14.000000,89.242666,62.197434
15.000000,90.313573,63.471311
16.000000,89.518742,61.739822
17.000000,89.846611,64.330783
18.000000,89.486611,64.977071
19.000000,89.662666,66.608967
20.000000,90.441683,68.812250
21.000000,89.523229,55.937463
22.000000,89.574668,58.790314
23.000000,90.152890,60.462240
24.000000,89.877882,55.493207
25.000000,89.461921,60.835091
26.000000,89.426611,57.775855
27.000000,89.301683,59.067060
28.000000,90.866695,56.131917
29.000000,89.688788,61.158120
30.000000,89.688788,60.523238
0.000000,87.139358,0.047800
1.000000,89.583229,6.833311
2.000000,88.866794,25.154025
3.000000,89.043229,36.317393
4.000000,89.163229,31.754725
5.000000,89.046794,22.482950
6.000000,89.163229,33.148046
7.000000,89.526794,39.468964
8.000000,89.312828,35.315498
9.000000,89.051732,42.369604
10.000000,89.061683,48.680801
11.000000,89.283229,43.511303
12.000000,89.220103,41.899769
13.000000,89.523229,50.000577
14.000000,89.192892,54.463928
15.000000,89.523229,41.586670
16.000000,89.696990,43.384981
17.000000,89.066695,55.872410
18.000000,89.732828,55.819842
19.000000,89.043229,17.983693
20.000000,89.666611,33.104287
21.000000,89.476695,51.262255
22.000000,89.536695,38.535946
23.000000,89.608142,44.631069
24.000000,89.546695,41.539077
25.000000,89.486611,50.511276
26.000000,89.726611,42.956804
27.000000,89.531732,48.006874
28.000000,89.666611,45.663725
29.000000,89.606611,45.851959
30.000000,89.463229,45.908740
0.000000,75.597323,0.834590
1.000000,66.829516,5.141930
2.000000,85.412892,16.517334
3.000000,86.792892,18.970004
4.000000,88.052892,25.499129
5.000000,86.912828,28.367156
6.000000,89.058708,26.492451
7.000000,89.432890,27.012298
8.000000,88.891733,35.909802
9.000000,88.891733,36.003894
10.000000,88.886695,32.589631
11.000000,87.632892,37.347267
12.000000,88.990675,37.204201
13.000000,89.301683,40.424124
14.000000,89.061683,44.337888
15.000000,89.381098,39.565508
16.000000,88.891733,52.388516
17.000000,88.497882,48.839567
18.000000,89.252890,47.750006
19.000000,88.876695,49.235290
20.000000,89.012890,55.614305
21.000000,89.756420,52.962292
22.000000,88.920103,40.461885
23.000000,89.046794,32.951291
24.000000,89.579599,43.613513
25.000000,90.069900,46.840202
26.000000,89.688962,57.543745
27.000000,89.936420,58.401689
28.000000,90.249900,57.684702
29.000000,90.249900,61.414582
30.000000,90.359214,58.514184
0.000000,85.532892,4.238527
1.000000,66.057201,-1.461058
2.000000,75.018586,1.637140
